Mod:Item:MetaData, Localized Name
avaritia:infinity_chestplate, Нагрудник Бесконечности
avaritia:infinity_pants, Поножи Бесконечности
avaritia:infinity_boots, Ботинки Бесконечности
avaritia:skullfire_sword, Меч Огненного Черепа
avaritia:endest_pearl, Всепоглощающая жемчужина
avaritia:ultimate_stew, Максимальное рагу
avaritia:cosmic_meatballs, Космические фрикадельки
avaritia:matter_cluster, Кластер материи
avaritia:compressed_crafting_table, Сжатый верстак
avaritia:double_compressed_crafting_table, Дважды сжатый верстак
avaritia:extreme_crafting_table, Экстремальный верстак
avaritia:block_resource:0, Блок нейтрония
avaritia:block_resource:1, Блок бесконечности
avaritia:block_resource:2, Кристалическая матрица
avaritia:neutron_collector, Сборщик нейтрония
avaritia:neutronium_compressor, Компрессор нейтрония
chickenchunks:chunk_loader:0, Загрузчик чанков
chickenchunks:chunk_loader:1, Загрузчик чанка
thermalfoundation:ore:0, Медная руда
thermalfoundation:ore:1, Оловянная руда
thermalfoundation:ore:2, Серебряная руда
thermalfoundation:ore:3, Свинцовая руда
thermalfoundation:ore:4, Алюминиевая руда
thermalfoundation:ore:5, Никелевая руда
thermalfoundation:ore:6, Платиновая руда
thermalfoundation:ore:7, Иридиевая руда
thermalfoundation:ore:8, Мифриловая руда
thermalfoundation:ore_fluid:0, Нефтяной песок
thermalfoundation:ore_fluid:1, Нефтяной сланец
thermalfoundation:ore_fluid:2, Руда дестабилизированного красного камня
thermalfoundation:ore_fluid:3, Заряженный адский камень нижнего мира
thermalfoundation:ore_fluid:4, Резонирующий эндерняк
thermalfoundation:ore_fluid:5, Нефтяной песок
thermalfoundation:storage:0, Медный блок
thermalfoundation:storage:1, Оловянный блок
thermalfoundation:storage:2, Серебряный блок
thermalfoundation:storage:3, Свинцовый блок
thermalfoundation:storage:4, Алюминиевый блок
thermalfoundation:storage:5, Никелевый блок
thermalfoundation:storage:6, Платиновый блок
thermalfoundation:storage:7, Иридиевый блок
thermalfoundation:storage:8, Мифриловый блок
thermalfoundation:storage_alloy:0, Стальные блок
thermalfoundation:storage_alloy:1, Электрумовый блок
thermalfoundation:storage_alloy:2, Инваровый блок
thermalfoundation:storage_alloy:3, Бронзовый блок
thermalfoundation:storage_alloy:4, Константановый блок
thermalfoundation:storage_alloy:5, Синаловый блок
thermalfoundation:storage_alloy:6, Ламиумовый блок
thermalfoundation:storage_alloy:7, Блок эндериума
thermalfoundation:storage_resource:0, Угольный блок
thermalfoundation:storage_resource:1, Блок коксового угля
thermalfoundation:glass:0, Усиленное медное стекло
thermalfoundation:glass:1, Усиленное оловянное стекло
thermalfoundation:glass:2, Усиленное серебряное стекло
thermalfoundation:glass:3, Усиленное свинцовое стекло
thermalfoundation:glass:4, Усиленное алюминиевое стекло
thermalfoundation:glass:5, Усиленное никелевое стекло
thermalfoundation:glass:6, Усиленное платиновое стекло
thermalfoundation:glass:7, Усиленное иридиевое стекло
thermalfoundation:glass:8, Усиленное мифриловое стекло
thermalfoundation:glass_alloy:0, Усиленное стальное стекло
thermalfoundation:glass_alloy:1, Усиленное электрумовое стекло
thermalfoundation:glass_alloy:2, Усиленное инваровое стекло
thermalfoundation:glass_alloy:3, Усиленное бронзовое стекло
thermalfoundation:glass_alloy:4, Усиленное константовое стекло
thermalfoundation:glass_alloy:5, Усиленное синаловое стекло
thermalfoundation:glass_alloy:6, Усиленное ламиумовое стекло
thermalfoundation:glass_alloy:7, Усиленное эндериумное стекло
thermalfoundation:rockwool:0, Чёрная минеральная шерсть
thermalfoundation:rockwool:1, Красная минеральная шерсть
thermalfoundation:rockwool:2, Зелёная минеральная шерсть
thermalfoundation:rockwool:3, Коричневая минеральная шерсть
thermalfoundation:rockwool:4, Синяя минеральная шерсть
thermalfoundation:rockwool:5, Пурпурная минеральная шерсть
thermalfoundation:rockwool:6, Голубая минеральная шерсть
thermalfoundation:rockwool:7, Светло-серая минеральная шерсть
thermalfoundation:rockwool:8, Серая минеральная шерсть
thermalfoundation:rockwool:9, Розовая минеральная шерсть
thermalfoundation:rockwool:10, Лаймовая минеральная шерсть
thermalfoundation:rockwool:11, Жёлтая минеральная шерсть
thermalfoundation:rockwool:12, Светло-синяя минеральная шерсть
thermalfoundation:rockwool:13, Фиолетовая минеральная шерсть
thermalfoundation:rockwool:14, Оранжевая минеральная шерсть
thermalfoundation:rockwool:15, Белая минеральная шерсть
thermalfoundation:wrench:0, Серповидный молот
thermalfoundation:meter:0, Мультиметр
thermalfoundation:upgrade:0, Усиленный набор обновления
thermalfoundation:upgrade:1, Укреплённый набор обновления
thermalfoundation:upgrade:2, Синаловый набор обновления
thermalfoundation:upgrade:3, Резонирующий набор обновления
thermalfoundation:upgrade:33, Усиленный набор преобразования
thermalfoundation:upgrade:34, Синаловый набор преобразования
thermalfoundation:upgrade:35, Резонирующий набор преобразования
thermalfoundation:upgrade:256, Творческий набор преобразования
thermalfoundation:security:0, Синаловый замок безопасности
thermalfoundation:diagram_redprint, Красная печать
thermalfoundation:tome_lexicon, Лексикон Forge
thermalfoundation:tome_experience, Том знаний
thermalfoundation:coin:0, Железная монета
thermalfoundation:coin:1, Золотая монета
thermalfoundation:coin:64, Медная монета
thermalfoundation:coin:65, Оловянная монета
thermalfoundation:coin:66, Серебряная монета
thermalfoundation:coin:67, Свинцовая монета
thermalfoundation:coin:68, Алюминиевая монета
thermalfoundation:coin:69, Никелевая монета
thermalfoundation:coin:70, Платиновая монета
thermalfoundation:coin:71, Иридиевая монета
thermalfoundation:coin:72, Мифриловая монета
thermalfoundation:coin:96, Стальная монета
thermalfoundation:coin:97, Электрумовая монета
thermalfoundation:coin:98, Инваровая монета
thermalfoundation:coin:99, Бронзовая монета
thermalfoundation:coin:100, Константановая мионета
thermalfoundation:coin:101, Синаловая монета
thermalfoundation:coin:102, Ламиумовая монета
thermalfoundation:coin:103, Эндериумная монета
thermalfoundation:fertilizer:0, Фито-Гро
thermalfoundation:fertilizer:1, Обогащённый Фито-Гро
thermalfoundation:fertilizer:2, Флаксовый Фито-Гро
thermalfoundation:bait:0, Приманка
thermalfoundation:bait:1, Насыщенная приманка
thermalfoundation:bait:2, Наполненная флаксом приманка
thermalfoundation:dye:0, Черный пигмент
thermalfoundation:dye:1, Красный пигмент
thermalfoundation:dye:2, Зеленый пигмент
thermalfoundation:dye:3, Коричневый пигмент
